,open,close,high,low,total_turnover,volume
2005/3/4,1.5167,1.4978,1.5167,1.4908,13861124.37,8603643
2005/3/7,1.4908,1.4696,1.5026,1.4672,19970362.95,12546625
2005/3/8,1.5026,1.4955,1.5026,1.4719,28709799.11,18036299
2005/3/9,1.4978,1.4814,1.5026,1.4696,27405674.3,17222627
2005/3/10,1.479,1.4507,1.479,1.4437,25487680.45,16267738
2005/3/11,1.4366,1.4413,1.4531,1.4319,22164102.18,14338006
2005/3/14,1.4413,1.4319,1.4531,1.4178,22469620.13,14602245
2005/3/15,1.4366,1.4107,1.4484,1.4036,26068269.17,17130989
2005/3/16,1.4107,1.3966,1.4131,1.3895,19019883.49,12655406
2005/3/17,1.3989,1.406,1.4201,1.3966,17202351.12,11366511
2005/3/18,1.4131,1.3966,1.4248,1.3895,19121018.05,12695306
2005/3/21,1.3966,1.3989,1.4131,1.3895,10936012.27,7278822
2005/3/22,1.4107,1.3047,1.4131,1.2977,29748204.69,20702211
2005/3/23,1.3047,1.2623,1.3142,1.2576,32514007.56,23587069
2005/3/24,1.2647,1.2718,1.2835,1.2529,28537970.79,20997198
2005/3/25,1.2718,1.2718,1.2812,1.2576,13743519.79,10077474
2005/3/28,1.267,1.2482,1.2718,1.2341,14545215.42,10852986
2005/3/29,1.2482,1.2482,1.2647,1.2435,10245726.39,7610048
2005/3/30,1.2482,1.2011,1.2482,1.1893,21780401.9,16738513
2005/3/31,1.1988,1.227,1.2317,1.1917,17553914,13476135
2005/4/1,1.2247,1.3189,1.3495,1.2058,38229996.26,27694052
2005/4/4,1.3,1.2765,1.3142,1.2623,29392984.98,21227139
2005/4/5,1.2765,1.293,1.3212,1.2718,24840490.9,17832195
2005/4/6,1.2953,1.3212,1.3353,1.2718,29248052.46,20895858
2005/4/7,1.3424,1.4531,1.4531,1.3424,152371698.2,99006045
2005/4/8,1.4814,1.5991,1.5991,1.4555,320033427.3,196561945
2005/4/11,1.6015,1.6344,1.7404,1.5591,390768305.4,220239252
2005/4/12,1.6203,1.5638,1.6274,1.5591,196698219.2,115189502
2005/4/13,1.5779,1.6203,1.6792,1.5732,284353271.6,162295934
2005/4/14,1.6132,1.5544,1.618,1.5355,135473533.7,80378511
2005/4/15,1.5308,1.5614,1.5944,1.5026,121206909.4,72757780
2005/4/18,1.5497,1.5143,1.5497,1.4955,65648150.42,40324969
2005/4/19,1.5143,1.5897,1.5991,1.5096,127516857.5,75928409
2005/4/20,1.5544,1.5614,1.5873,1.519,87204358.67,52237952
2005/4/21,1.5614,1.5614,1.5614,1.5614,0,0
2005/4/22,1.4507,1.4084,1.5073,1.406,152338280,98497687
2005/4/25,1.366,1.3636,1.3777,1.2718,92417041.45,64998564
2005/4/26,1.3589,1.4248,1.4437,1.3424,85802177.96,57278549
2005/4/27,1.4248,1.3471,1.4248,1.3377,63958179.38,43410800
2005/4/28,1.3424,1.3848,1.4178,1.2906,77119703.11,52438889
2005/4/29,1.3848,1.4602,1.5238,1.366,146846534.2,93414603
2005/5/9,1.4672,1.4343,1.4767,1.4084,59428487.44,38326467
2005/5/10,1.4343,1.4861,1.4978,1.406,67332306.05,42863304
2005/5/11,1.479,1.4578,1.5073,1.4413,66813690.53,42252163
2005/5/12,1.4555,1.4578,1.4931,1.446,49387037.19,31390700
2005/5/13,1.4578,1.4178,1.4696,1.3895,67292190.11,44075992
2005/5/16,1.4178,1.3895,1.4178,1.3565,32003585.33,21532295
2005/5/17,1.3895,1.4272,1.4484,1.3683,36815799.67,24095321
2005/5/18,1.4272,1.446,1.4602,1.4225,31843282.83,20577414
2005/5/19,1.446,1.4602,1.4767,1.4154,45054189.78,28859399
2005/5/20,1.4649,1.4625,1.4931,1.4413,61928408.94,39066490
2005/5/23,1.4437,1.4036,1.4507,1.4036,49957548.78,32672289
2005/5/24,1.4013,1.4507,1.4672,1.3919,42826925.3,27650345
2005/5/25,1.4555,1.4531,1.479,1.4366,34222408.84,21850992
2005/5/26,1.4507,1.446,1.4625,1.4413,26903131.5,17273503
2005/5/27,1.446,1.4484,1.479,1.4413,33668510.33,21476109
2005/5/30,1.4366,1.4366,1.4484,1.3895,35028504.44,22949149
2005/5/31,1.4366,1.4154,1.4507,1.4013,36305938.03,23720094
2005/6/1,1.4154,1.4013,1.4225,1.3966,23047623.3,15257597
2005/6/2,1.4013,1.3613,1.4178,1.3424,45884839.52,31140932
2005/6/3,1.3613,1.373,1.4131,1.3448,38920534.33,26270990
2005/6/6,1.3707,1.3989,1.4036,1.3448,29060142.98,19616831
2005/6/7,1.4084,1.3989,1.4366,1.3895,41759293.02,27540622
2005/6/8,1.3966,1.5285,1.5379,1.3966,138782546.6,87026542
2005/6/9,1.5285,1.5261,1.5638,1.5026,138010351.4,84098577
2005/6/10,1.519,1.5497,1.6321,1.5073,171604813.2,101642190
2005/6/13,1.5497,1.5308,1.5779,1.5026,89578751.7,54416345
2005/6/14,1.5308,1.5049,1.5779,1.5026,67648831.22,40973093
2005/6/15,1.4955,1.4649,1.512,1.4578,45629289.06,28716284
2005/6/16,1.4649,1.5002,1.512,1.4649,42332446.05,26471208
2005/6/17,1.5002,1.5002,1.5002,1.5002,0,0
2005/6/20,1.4978,1.5049,1.5308,1.4296,96519912.26,60292913
2005/6/21,1.512,1.5049,1.5379,1.4861,61052706.21,37518480
2005/6/22,1.512,1.5261,1.5379,1.5049,56644391.57,34660776
2005/6/23,1.5214,1.4672,1.5355,1.4555,72681122.86,45447059
2005/6/24,1.4649,1.4814,1.4837,1.4555,32967766.1,20860128
2005/6/27,1.5049,1.512,1.5308,1.4978,72527185.46,44553666
2005/6/28,1.5073,1.4719,1.5073,1.4649,45167273.83,28462479
2005/6/29,1.479,1.4649,1.4884,1.4649,19801235.65,12526473
2005/6/30,1.4625,1.3966,1.4649,1.3942,66944069.58,43907756
2005/7/1,1.3942,1.3636,1.4013,1.3518,44347469.54,30100988
2005/7/4,1.3542,1.3754,1.3777,1.3377,31891345.64,22016824
2005/7/5,1.366,1.3565,1.3777,1.3448,15924866.08,10891846
2005/7/6,1.3542,1.3353,1.3707,1.3236,24070201.15,16648326
2005/7/7,1.3236,1.333,1.3495,1.3236,15400993.33,10740990
2005/7/8,1.333,1.2859,1.333,1.2835,37220064.33,26752709
2005/7/11,1.2953,1.293,1.3353,1.2835,24514712.39,17461476
2005/7/12,1.293,1.3683,1.3848,1.2765,46324746.8,31985885
2005/7/13,1.3636,1.3495,1.3683,1.3448,24175367.99,16635951
2005/7/14,1.3495,1.3565,1.3707,1.3448,19648385.54,13463329
2005/7/15,1.3518,1.333,1.366,1.3189,18141572.4,12593270
2005/7/18,1.333,1.3306,1.3424,1.3,24948194.37,17540810
2005/7/19,1.3306,1.3471,1.366,1.3071,29200091.43,20341597
2005/7/20,1.3495,1.3636,1.3707,1.333,32182961.73,22027187
2005/7/21,1.366,1.3613,1.366,1.3424,14990913.65,10314971
2005/7/22,1.3683,1.4013,1.4248,1.3683,75059452.09,49872214
2005/7/25,1.3989,1.3989,1.4178,1.3801,32591555.13,21662679
2005/7/26,1.3966,1.4154,1.4366,1.3919,51893035.97,34011395
2005/7/27,1.4178,1.4296,1.4319,1.3966,43727083.68,28812714
2005/7/28,1.4296,1.4178,1.4484,1.4131,57827642.32,37647054
2005/7/29,1.4131,1.3966,1.4201,1.3872,35946544,23908727
2005/8/1,1.3942,1.3966,1.4107,1.3707,31453231.53,21082067
2005/8/2,1.3989,1.4178,1.4201,1.3824,37227921.15,24782776
2005/8/3,1.4225,1.4366,1.4931,1.4154,96121489.64,61452408
2005/8/4,1.4343,1.4225,1.4484,1.4178,41579880.39,27066934
2005/8/5,1.4225,1.4649,1.4719,1.4225,92365302.38,58985848
2005/8/8,1.4719,1.4696,1.4861,1.4531,60519927.64,38372009
2005/8/9,1.4719,1.4767,1.479,1.4484,52556260.57,33432736
2005/8/10,1.479,1.4837,1.5002,1.4625,72491365.47,45661633
2005/8/11,1.4837,1.5238,1.5285,1.4767,144217047.3,89084092
2005/8/12,1.5238,1.4602,1.5261,1.4602,106591928.5,66648839
2005/8/15,1.4602,1.4837,1.4908,1.4531,60947048.53,38620090
2005/8/16,1.4837,1.4484,1.4908,1.4413,68620081.86,43843374
2005/8/17,1.4484,1.4578,1.4602,1.4084,63761681.17,41323305
2005/8/18,1.4578,1.4178,1.4814,1.4131,82577591.41,53227929
2005/8/19,1.4178,1.406,1.446,1.3895,46883460.95,30916771
2005/8/22,1.4107,1.4225,1.4319,1.4013,28052128.14,18419247
2005/8/23,1.4225,1.4107,1.4248,1.3824,39431026.86,26144477
2005/8/24,1.406,1.4201,1.4319,1.406,29951552.7,19632235
2005/8/25,1.4225,1.4154,1.4296,1.3989,25921650.21,17071514
2005/8/26,1.4131,1.4484,1.4602,1.4084,60867164.39,39209636
2005/8/29,1.4555,1.4319,1.4696,1.4248,47182213.02,30377756
2005/8/30,1.4484,1.4437,1.4649,1.4319,54477346.46,34952216
2005/8/31,1.4437,1.4672,1.4696,1.4272,62215125.09,39897281
2005/9/1,1.4696,1.4814,1.4931,1.4555,95897501.09,60435498
2005/9/2,1.4908,1.4743,1.5167,1.4696,83999294.69,52477524
2005/9/5,1.4767,1.4861,1.4884,1.4602,48765982.03,30830723
2005/9/6,1.4908,1.4484,1.4931,1.4437,56411996.15,35772633
2005/9/7,1.446,1.4625,1.4672,1.4343,51833632.88,33305219
2005/9/8,1.4625,1.4884,1.5096,1.4555,113567539.8,71148591
2005/9/9,1.4861,1.4719,1.512,1.4672,62725716.87,39187219
2005/9/12,1.4743,1.4696,1.4814,1.4555,30873739.83,19599767
2005/9/13,1.4696,1.4908,1.4931,1.4555,51399301.59,32469165
2005/9/14,1.4884,1.5026,1.5073,1.4837,85405431.4,53146670
2005/9/15,1.5026,1.479,1.5049,1.4743,52137574.66,32708658
2005/9/16,1.4814,1.4837,1.5002,1.4743,45986923.18,28788984
2005/9/19,1.4837,1.479,1.4884,1.4649,43485943.05,27483413
2005/9/20,1.4767,1.446,1.4767,1.4437,65257977.97,41774121
2005/9/21,1.446,1.4201,1.4555,1.4178,50898029.34,33054153
2005/9/22,1.4178,1.3895,1.4225,1.373,55674713.61,37121742
2005/9/23,1.3895,1.3777,1.4013,1.373,27713330.6,18626110
2005/9/26,1.3777,1.3989,1.4013,1.3683,24081486.68,16210505
2005/9/27,1.4107,1.3565,1.4107,1.3542,29231815.34,19892165
2005/9/28,1.3565,1.3565,1.3565,1.3565,0,0
2005/9/29,1.3565,1.3565,1.3565,1.3565,0,0
2005/9/30,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/10,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/11,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/12,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/13,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/14,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/17,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/18,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/19,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/20,1.3565,1.3565,1.3565,1.3565,0,0
2005/10/21,1.479,1.4931,1.4931,1.4225,111927934.4,70004702
2005/10/24,1.5473,1.4719,1.5497,1.4672,241903586.2,149713157
2005/10/25,1.4649,1.4319,1.4837,1.4154,106832137.2,69020322
2005/10/26,1.4366,1.3942,1.4484,1.3777,80724259.82,53269146
2005/10/27,1.3942,1.373,1.4036,1.3613,58863839.14,39590354
2005/10/28,1.3707,1.3142,1.3824,1.2977,58016411.9,40376406
2005/10/31,1.3142,1.3448,1.3613,1.3142,51856153.47,35958705
2005/11/1,1.3401,1.3424,1.3518,1.3189,25340329.29,17681244
2005/11/2,1.3401,1.3565,1.3636,1.333,25518060.07,17549097
2005/11/3,1.3589,1.3353,1.3613,1.3212,24301799.29,16942146
2005/11/4,1.3306,1.3424,1.3448,1.3189,17654135.83,12363965
2005/11/7,1.3471,1.3471,1.3495,1.3259,17758072.65,12349009
2005/11/8,1.3471,1.3565,1.3613,1.3306,18778328.76,12965294
2005/11/9,1.3565,1.3448,1.3613,1.333,15312463.88,10601560
2005/11/10,1.3424,1.3071,1.3424,1.3024,24437883.19,17274246
2005/11/11,1.3071,1.3047,1.3189,1.2977,14597961.06,10373861
2005/11/14,1.3047,1.3189,1.333,1.3047,9389450.07,6636921
2005/11/15,1.3212,1.3212,1.3353,1.3142,15686218.06,11017573
2005/11/16,1.3165,1.333,1.333,1.3118,13207854.09,9308420
2005/11/17,1.3377,1.3377,1.3424,1.3259,19175941.66,13361411
2005/11/18,1.3424,1.3613,1.3683,1.3283,43453648.44,29889000
2005/11/21,1.3613,1.3518,1.3613,1.3448,19781881.9,13624880
2005/11/22,1.3495,1.3189,1.3495,1.3189,16881701.3,11820740
2005/11/23,1.3142,1.333,1.3353,1.3094,13092400.68,9174303
2005/11/24,1.3377,1.3424,1.3565,1.3189,20055165.57,13879519
2005/11/25,1.3448,1.3848,1.3895,1.3353,80344037.46,54407378
2005/11/28,1.3848,1.3636,1.3848,1.3589,27068346.42,18410070
2005/11/29,1.3542,1.3613,1.3801,1.3542,18330401.31,12516379
2005/11/30,1.3565,1.3754,1.3777,1.3518,21214085.44,14425208
2005/12/1,1.3754,1.366,1.3777,1.3589,15323980.83,10435162
2005/12/2,1.3636,1.373,1.3777,1.3565,25178664.24,17094580
2005/12/5,1.366,1.3236,1.366,1.3212,25507540.95,17649619
2005/12/6,1.3189,1.3565,1.3777,1.3189,28708747.91,19691575
2005/12/7,1.3565,1.3683,1.373,1.3495,23680626.51,16155497
2005/12/8,1.366,1.3683,1.3848,1.3613,20417875.56,13847423
2005/12/9,1.3683,1.3848,1.3942,1.3589,43866337,29545170
2005/12/12,1.3895,1.3895,1.4084,1.3777,38175547.97,25466218
2005/12/13,1.3848,1.3895,1.3895,1.373,21586532.68,14545316
2005/12/14,1.3895,1.4296,1.4507,1.3824,87156673.19,57250268
2005/12/15,1.4319,1.4131,1.439,1.4107,78839110.91,51683399
2005/12/16,1.4131,1.4154,1.4201,1.4036,34144707.53,22499211
2005/12/19,1.4154,1.4107,1.4201,1.4013,24564084.3,16212774
2005/12/20,1.4107,1.4343,1.4437,1.4084,56894509.71,37091651
2005/12/21,1.4343,1.4272,1.4625,1.4248,68925354.83,44400849
2005/12/22,1.4248,1.4272,1.4343,1.4154,29346606.99,19179165
2005/12/23,1.4272,1.4437,1.4507,1.4272,44653238.83,28897591
2005/12/26,1.4555,1.4672,1.4767,1.446,98606081.52,62755730
2005/12/27,1.4672,1.4602,1.4672,1.4507,34568291.89,22114274
2005/12/28,1.4602,1.4531,1.4602,1.4437,29975438,19257297
2005/12/29,1.4531,1.4649,1.4743,1.446,49418040.06,31470327
2005/12/30,1.4672,1.446,1.4696,1.4437,34766192.66,22294431
2006/1/4,1.4437,1.479,1.4908,1.4413,96989006.61,61064609
2006/1/5,1.4837,1.4884,1.4955,1.4696,96812528.04,60829437
2006/1/6,1.5073,1.5096,1.5308,1.4955,153652213.4,94359723
2006/1/9,1.5073,1.5049,1.5167,1.4931,70422237.75,43577684
2006/1/10,1.4955,1.479,1.4978,1.4484,133992625.8,84714142
2006/1/11,1.479,1.4672,1.4955,1.4602,60874419.33,38545385
2006/1/12,1.4625,1.479,1.479,1.4578,41928719.96,26570714
2006/1/13,1.4719,1.4625,1.4955,1.4555,49797333.37,31616158
2006/1/16,1.4555,1.4343,1.4555,1.4319,59761385.2,38628962
2006/1/17,1.4343,1.446,1.4555,1.4248,33457474.03,21566703
2006/1/18,1.446,1.4672,1.4743,1.439,41664882.12,26535427
2006/1/19,1.4672,1.479,1.4837,1.4555,49647187.63,31467619
2006/1/20,1.4884,1.4672,1.4908,1.4555,38794294.8,24627741
2006/1/23,1.4672,1.4555,1.4719,1.446,43698189.09,27981389
2006/1/24,1.4507,1.4743,1.4767,1.446,51929167.37,33107781
2006/1/25,1.4719,1.4955,1.4978,1.4672,72851116.44,45703771
2006/2/6,1.4955,1.5073,1.5238,1.4884,68383372.06,42316568
2006/2/7,1.5073,1.4837,1.5073,1.4602,76012321.94,47817558
2006/2/8,1.4767,1.4837,1.4861,1.4555,47678717.66,30260158
2006/2/9,1.479,1.4578,1.4814,1.4555,45127693.69,28774755
2006/2/10,1.4602,1.4625,1.4696,1.4484,36875399.25,23519936
2006/2/13,1.4625,1.4625,1.4743,1.4507,33694048.32,21501934
2006/2/14,1.4578,1.4672,1.4814,1.4507,33789402.31,21419520
2006/2/15,1.4767,1.4884,1.5167,1.4767,96683807.61,60051515
2006/2/16,1.4837,1.4531,1.4837,1.4531,58602033.45,37283316
2006/2/17,1.4531,1.4696,1.479,1.4437,53456822.99,34028530
2006/2/20,1.4696,1.4814,1.5026,1.4555,70511244.27,44138918
2006/2/21,1.4814,1.5991,1.6109,1.4743,296836102.7,177423107
2006/2/22,1.5944,1.5991,1.6132,1.5685,248056239.8,144772896
2006/2/23,1.6015,1.6509,1.6627,1.5968,323757106.4,183790195
2006/2/24,1.6509,1.6556,1.658,1.625,185345904.5,104962062
2006/2/27,1.6604,1.6062,1.6721,1.6015,157473745.8,90279308
2006/2/28,1.6015,1.6109,1.6227,1.5614,123162476.6,72057914
2006/3/1,1.6109,1.5968,1.6227,1.5873,96867698.82,56349197
2006/3/2,1.5968,1.545,1.5991,1.5261,138277794.4,82579136
2006/3/3,1.5402,1.5402,1.5567,1.5143,100863133.2,61239618
2006/3/6,1.5355,1.545,1.5638,1.5308,59617544.58,35859590
2006/3/7,1.545,1.4884,1.545,1.4861,73589282.09,45508385
2006/3/8,1.4861,1.5026,1.512,1.4767,55516964.37,34608580
2006/3/9,1.5026,1.4696,1.5026,1.4578,60652952.51,38279201
2006/3/10,1.4672,1.4555,1.4814,1.4507,65528284.61,41733715
2006/3/13,1.4602,1.4767,1.4814,1.4531,54041055.88,34335619
2006/3/14,1.4743,1.4602,1.4767,1.4531,46088058.94,29389969
2006/3/15,1.4602,1.479,1.479,1.4602,37442960.44,23683333
2006/3/16,1.479,1.4814,1.5002,1.4719,48290273.6,30253085
2006/3/17,1.4814,1.4602,1.4861,1.4602,37054920.49,23515429
2006/3/20,1.4602,1.479,1.4837,1.4484,42004177.02,26654935
2006/3/21,1.479,1.4955,1.512,1.4672,103448861,64317103
2006/3/22,1.4978,1.4955,1.5096,1.4861,46371829.57,28893594
2006/3/23,1.4955,1.5073,1.5167,1.4955,59044926.48,36516570
2006/3/24,1.5073,1.4861,1.512,1.4861,45433049.55,28332530
2006/3/27,1.4861,1.4955,1.4978,1.4578,55648502.73,35096292
2006/3/28,1.4955,1.5049,1.5096,1.4884,58630459.58,36354585
2006/3/29,1.5073,1.5308,1.5497,1.5049,123464524.2,75276802
2006/3/30,1.5285,1.5002,1.5402,1.4861,82853545.95,51078085
2006/3/31,1.4837,1.5002,1.5238,1.4743,65720498.77,40979118
2006/4/3,1.4884,1.5096,1.5238,1.479,80419640.34,49807769
2006/4/4,1.5096,1.5473,1.5614,1.5002,131220018,79564531
2006/4/5,1.5473,1.5544,1.5685,1.5332,127274684.7,76148241
2006/4/6,1.5614,1.5355,1.5756,1.5285,116712610,70393121
2006/4/7,1.5355,1.5238,1.545,1.5096,77509178.81,47297706
2006/4/10,1.5261,1.5873,1.5897,1.5261,133943982.7,79227259
2006/4/11,1.5873,1.6297,1.6556,1.5709,213419304.4,123403544
2006/4/12,1.6297,1.5873,1.6321,1.5826,109360604.9,63345842
2006/4/13,1.5803,1.5591,1.6109,1.5544,102462715.7,60479566
2006/4/14,1.5567,1.6132,1.6156,1.5497,94447254.78,55449485
2006/4/17,1.6132,1.6062,1.6274,1.5897,91209827.36,52751125
2006/4/18,1.6062,1.5873,1.6203,1.5826,73985969.64,43217932
2006/4/19,1.5921,1.6203,1.6462,1.5685,151203963.8,87521121
2006/4/20,1.618,1.5991,1.6368,1.5897,95454390.5,55272658
2006/4/21,1.5991,1.6109,1.6227,1.5803,119113823.4,69107560
2006/4/24,1.6015,1.5332,1.6156,1.5308,158330201.5,93965598
2006/4/25,1.5308,1.5049,1.5308,1.4837,109468956.8,67450943
2006/4/26,1.5167,1.6556,1.6556,1.5143,158274098.4,90323534
2006/4/27,1.7169,1.731,1.7758,1.6792,630296661.5,339431780
2006/4/28,1.8111,1.8558,1.9053,1.7098,523034642.1,270818444
2006/5/8,1.8558,1.8511,1.8959,1.8134,324025641.7,162800612
2006/5/9,1.8558,1.9759,2.0018,1.804,394876732.6,195930620
2006/5/10,1.9618,1.9524,2.0395,1.8982,349094608.4,165056643
2006/5/11,1.943,1.9595,2.0607,1.9171,390102775.3,181005835
2006/5/12,1.9618,2.0113,2.0489,1.9524,319976920.9,148515071
2006/5/15,2.0042,2.0325,2.0489,1.9618,297640092,138799096
2006/5/16,2.0136,1.9312,2.0254,1.8982,291836179.2,139396233
2006/5/17,1.9335,1.9383,1.9948,1.9076,219569760.6,104857199
2006/5/18,1.9406,1.9076,1.943,1.8582,187545328,92063948
2006/5/19,1.9076,1.9571,1.9783,1.8912,208534327.6,99832175
2006/5/22,1.9453,1.9335,1.9571,1.9123,210183294.1,101393769
2006/5/23,1.9194,1.8488,1.9218,1.8464,186638855.1,92468879
2006/5/24,1.8511,1.8912,1.9477,1.8488,211921270.2,103942364
2006/5/25,1.8912,1.9312,1.943,1.8605,171703822.2,83433551
2006/5/26,1.943,2.0678,2.1172,1.9383,612343274.7,280344541
2006/5/29,2.0678,2.0678,2.0678,2.0678,0,0
2006/5/30,2.0678,2.0678,2.0678,2.0678,0,0
2006/5/31,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/1,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/2,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/5,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/6,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/7,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/8,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/9,2.0678,2.0678,2.0678,2.0678,0,0
2006/6/12,1.8605,1.8605,1.8605,1.8605,17922730,8969678
2006/6/13,1.6745,1.6745,1.7192,1.6745,618648689.9,342877652
2006/6/14,1.6721,1.6792,1.691,1.6132,214766013.6,120496992
2006/6/15,1.6792,1.6792,1.6792,1.6792,0,0
2006/6/16,1.698,1.6745,1.7122,1.6651,208844348.6,115625651
2006/6/19,1.6604,1.6651,1.6839,1.6015,141334304.9,79411892
2006/6/20,1.6627,1.6768,1.6863,1.6415,143171450,79968053
2006/6/21,1.6768,1.691,1.698,1.6674,171001813.8,94466566
2006/6/22,1.691,1.7428,1.7616,1.6839,266218315.9,142861430
2006/6/23,1.7357,1.7169,1.7357,1.7051,136585602.1,74027171
2006/6/26,1.7169,1.7169,1.7169,1.7169,0,0
2006/6/27,1.7169,1.7428,1.7498,1.7145,153653547.1,82734578
2006/6/28,1.7428,1.7216,1.7428,1.7169,142650824.7,76898219
2006/6/29,1.7192,1.7593,1.764,1.7122,164791270.7,87824355
2006/6/30,1.764,1.7805,1.8087,1.7616,169301151.4,88417789
2006/7/3,1.7805,1.9076,1.9312,1.7805,258392493.1,128687066
2006/7/4,1.91,1.8935,1.9218,1.8488,183715175.5,90723091
2006/7/5,1.8935,1.8959,1.9383,1.8841,216430335.8,105799116
2006/7/6,1.8959,1.8723,1.8959,1.8558,167413823.7,83542087
2006/7/7,1.8723,1.8158,1.8723,1.7852,203779011.3,103367395
2006/7/10,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/11,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/12,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/13,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/14,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/17,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/18,1.8158,1.8158,1.8158,1.8158,0,0
2006/7/19,1.731,1.6839,1.7663,1.6604,89717551.01,48979223
2006/7/20,1.6839,1.6886,1.7098,1.6745,42991894.23,23686116
2006/7/21,1.691,1.6957,1.731,1.691,46545464.68,25316924
2006/7/24,1.6886,1.7098,1.7145,1.6604,30064477.94,16544993
2006/7/25,1.7075,1.7027,1.7239,1.698,51096311.89,27893032
2006/7/26,1.7027,1.6863,1.7075,1.6768,58427281.67,32261040
2006/7/27,1.6839,1.6627,1.7027,1.6509,101244848.4,56304378
2006/7/28,1.6604,1.6392,1.6768,1.618,77385738.31,43985303
2006/7/31,1.625,1.5826,1.6297,1.5756,77544802.18,45325069
2006/8/1,1.585,1.5779,1.6015,1.5544,45597477.84,26905474
2006/8/2,1.5779,1.6062,1.6132,1.5661,43451380.63,25469096
2006/8/3,1.6156,1.6109,1.625,1.5897,32417880.03,18762334
2006/8/4,1.6132,1.5709,1.6203,1.5709,27579898.64,16097505
2006/8/7,1.5661,1.545,1.5968,1.5426,36052508.27,21360868
2006/8/8,1.5544,1.5991,1.6015,1.5544,42337876.76,24942338
2006/8/9,1.6015,1.5873,1.6085,1.5826,26382908.78,15418017
2006/8/10,1.585,1.6132,1.6156,1.5803,32607119.82,18898067
2006/8/11,1.6203,1.6062,1.6203,1.6015,21891416.54,12652274
2006/8/14,1.6085,1.6038,1.6368,1.5968,41631725.36,24014848
2006/8/15,1.6062,1.625,1.6297,1.5897,32108244.9,18517859
2006/8/16,1.6297,1.6556,1.6627,1.625,49959270,28183065
2006/8/17,1.6556,1.6698,1.6721,1.6274,38682607.22,21833916
2006/8/18,1.6698,1.6321,1.6721,1.6203,47248738.36,26731303
2006/8/21,1.6085,1.6674,1.6721,1.5685,47495778.27,27024835
2006/8/22,1.658,1.6627,1.6886,1.6533,40989442.63,22846552
2006/8/23,1.6556,1.6627,1.691,1.6533,50492127.08,28084568
2006/8/24,1.6651,1.658,1.6674,1.6297,57908686.32,32677017
2006/8/25,1.658,1.6462,1.6651,1.6392,26733396.71,15103210
2006/8/28,1.6486,1.7145,1.731,1.6392,114795520.9,63004585
2006/8/29,1.7169,1.698,1.7404,1.6863,76297695.09,41468120
2006/8/30,1.698,1.698,1.7075,1.6839,36871533.96,20234038
2006/8/31,1.698,1.7027,1.7263,1.6863,52130882.26,28479384
2006/9/1,1.698,1.6627,1.7027,1.6509,43900416.08,24471516
2006/9/4,1.6627,1.6721,1.6768,1.658,32643338.02,18203851
2006/9/5,1.6745,1.6768,1.7075,1.6627,81033670.28,44778143
2006/9/6,1.6745,1.6863,1.6886,1.6651,42259942.38,23469416
2006/9/7,1.6863,1.6957,1.7263,1.6721,95753857.16,52252485
2006/9/8,1.6957,1.7027,1.7098,1.6839,55096294.3,30204510
2006/9/11,1.6815,1.7475,1.7546,1.6815,148930476.8,80048392
2006/9/12,1.7475,1.7498,1.7734,1.7334,98758623.47,52427901
2006/9/13,1.7475,1.7428,1.7852,1.731,130265462.9,68637865
2006/9/14,1.7428,1.7663,1.8111,1.7404,144576329.9,75971797
2006/9/15,1.7663,1.7969,1.8017,1.7546,148741293.2,77472402
2006/9/18,1.8134,1.7946,1.8205,1.7805,90988711.85,47134317
2006/9/19,1.7946,1.8158,1.8417,1.7852,120214181.2,61492479
2006/9/20,1.8134,1.8087,1.8205,1.7969,65001347.86,33505737
2006/9/21,1.8087,1.8158,1.844,1.8087,85330747.97,43566163
2006/9/22,1.8181,1.764,1.837,1.7428,124453095.8,64901055
2006/9/25,1.7475,1.7875,1.804,1.7451,76750128.45,40230710
2006/9/26,1.7828,1.7828,1.7922,1.7663,48444428.18,25366768
2006/9/27,1.7828,1.8864,1.9029,1.7758,199228110.6,100051967
2006/9/28,1.8841,1.8723,1.8888,1.8488,123553055.6,61567879
2006/9/29,1.8747,1.9218,1.9453,1.8676,214527258.3,104286210
